company,description,location,position,reviews,City,State
JP Morgan Chase,"Data Science, Analytics & Insights - Intelligent Solutions

JPMorgan Chase & Co. (NYSE: JPM) is a leading global financial services firm with assets of $2.6 trillion and operations worldwide. The firm is a leader in investment banking, financial services for consumers and small business, commercial banking, financial transaction processing, and asset management. A component of the Dow Jones Industrial Average, JPMorgan Chase & Co. serves millions of consumers in the United States and many of the world’s most prominent corporate, institutional and government clients under its JPMorgan Chase & Co brands. JPMorgan Chase & Co.is committed to providing a comprehensive set of benefits choices to meet different employee needs and lifestyles, which include choices such as fully paid parental leave time, health care insurance and retirement benefits.

Commercial Banking (CB) serves more than 30,000 clients, including corporations, municipalities, financial institutions, and not-for-profit entities with annual revenues generally ranging from $20 million to $2 billion. The Firm's broad platform positions the Commercial Bank to deliver extensive product capabilities - lending, treasury services, investment banking, and asset management - to meet our clients' domestic and international financial needs.

The JPMIS Data Science, Analytics & Insights Executive Director is responsible for working across teams to develop, execute, and evaluate actionable data science and analytical solutions in a consulting-style environment that places a premium on creative problem solving and client interaction. The role works on strategic, highly visible projects with internal clients from Consumer, Commercial, Asset Management, Investment bank, and Corporate lines of business. It is a unique opportunity to have meaningful impact on a large scale at a leading financial services firm. The role will develop data-centric solutions that move the bottom line for the firm.

The successful candidate is a self-starter who can design, plan and execute on projects to meet specific client needs. The position offers an opportunity to:

Apply strategic, analytical and data science skills to broad range of challenges faced by the enterprise

Develop deep domain knowledge of various financial services and products including credit cards, demand deposit accounts, loans, asset management, and treasury

Deepen market knowledge of various industries including retail sales, payments, small businesses, consumer and commercial credit, investment vehicles, cyber security, cash management, human behavior, operational efficiency and financial technologies

Gain technical expertise in cutting edge big data technologies and methods (Hadoop, Spark, Hive, Impala, and Python)

Grow leadership skills by managing clients and projects, and by socializing new ideas across the firm

Responsibilities

Develop, plan, and execute analytical projects as an individual contributor and in teams

Bring order to disparate requirements with high tolerance for ambiguity, very strong problem solving ability, and excellent client engagement skills

Pivot quickly as client guidance evolves, always keeping the ultimate project objective in mind. Manage evolving project requirements while continuously learning quickly on-the-job

Establish and embrace guidelines to ensure consistency and high quality of presentation materials in appearance, tone, and style

Collaborate with unit managers, end users, developers, and other stakeholders to integrate data discoveries and processes into operational capabilities

Synthesize analytical findings for consumption by senior business executives

Develop preliminary hypotheses rapidly, focusing on the most important insights to meet the business need

Be a story teller capable of delivering practical data insights in a compelling manner actionable by senior leadership

Articulate analytical findings in clear and concise deliverables, including presentations, discussions, and visualizations

Become trusted advisor and thought leader on business data and analytical techniques

Establish and manage relationships with clients and internal partners

Develop deep subject matter expertise in various financial and operational domains to support diverse book of work

Invent creative and innovative ways to answer key business questions by leveraging existing data assets or creating new ones

Demonstrate intellectual curiosity for solving difficult business problems

Drive data science and analytics strategies for JPMIS clients and partners including recommendations on analytical products, services, protocols, and standards

Qualifications:

Undergraduate or advanced degree in analytical field (e.g., Computer Science, Economics, Mathematics, Statistics, Engineering, Operations Research, Physics), data bootcamp certification, or industry experience in analytical roles (e.g., consulting, modeling, data analysis)

Ability to work in large and medium sized project teams, as self-directed contributor with a proven track record of being detail orientated, innovative, creative, and strategic

Influencer with great interpersonal skills and proven ability to achieve alignment across a range of different views and interests

Excellent communicator able to convey complex information in an understandable, compelling, and persuasive manner to senior executives

Strong aptitude for technical concepts and ideas

Thought leader in data science and analytics who can define analytical agenda for projects, demonstrates ability to frame ambiguous business questions into analytical plans (e.g., assessing data needs, sourcing files, preparing data, creating new features, evaluating quality, etc.), and executes with precision

Knowledge of modern data mining, quantitative research, and data science techniques (e.g., decision trees, regressions, machine learning, string similarity, behavioral analytics, look-a-like models)

Experience across broad range of modern data science and analytics tools (e.g., SQL, Hive, Hadoop, Spark, Python, R)

Financial services background preferred, but not required

Experience at top tier analytics consulting firm is a plus","Columbus, OH",executive director,4,Columbus, OH
Progressive,"Data Analyst II/III Forecasting Models & Tools

Corporate Planning has an opportunity for a person that enjoys variety of work, a team environment where we play to our strengths, simplifying & automating processes and functionality, & interacting with savvy internal customers. Corporate Planning Analysts uniquely own and manage forecast systems, tools, and the companywide forecasting process. We encourage you join to our team if you're an ANALYST with programming aptitude who would like to switch to the BI DEVELOPER track. The Goal for this person is to become a BI DEVELOPER, with on-the-job training, class training, self-study, and experience.

Responsibilities

Review Forecasts for Relevance
Create and Maintain Business Forecast Reports for Executives
Maintain and Enhance Forecasting Excel Tools and Applications such as the Foresight Application, the Review File, the Frequency Model, PEOPL, and the Long-Term Plan to improve forecasting.
Collaborate with Planning Team and Planners to design solutions and improve usability.
Learn and apply Best Practices for Application Development.
Learn and leverage BI Developer Tools such as Microsoft SQL Server Management Studio, SSIS, MDX
Monitor and improve Tool Performance


Must have qualifications



Bachelor's degree in a related field of study (Finance, Mathematics, Accounting, Economics, Statistics or Actuarial Sciences) and two years of property casualty insurance experience or analytical work experience in a professional setting
Instead of a degree, five years of property casualty insurance experience with related analytical experience (such as analytical work in a professional setting)
This position requires online pre-employment testing for external candidates


Preferred Qualifications



Advanced Excel skills (Pivots, Match and Index functions, Automation)
Intermediate SQL Skills
Object Oriented Programming (Visual Basic, VBA, Java, Python) Training, Course Work, or Experience
Innovative problem solver with a proven ability to learn quickly
Ability to identify and organize steps then think through end-to-end before starting a task
Self-starter that can meet deadlines and work in a fast pace environment
Excellent written communication and strong collaborative skills


What we also look for



Forecasting or Planning Experience
Experience creating automated Excel worksheets that connect people to data.
Requirements Writing or Testing Experience
Achieved an Outstanding or Extraordinary performance evaluation in the past 2 years


Our company



Gainshare bonus up to 24% of your eligible earnings; Progressive rewards each of us with an annual bonus based on company performance
401(k) with dollar-for-dollar company match up to 6%
Diverse, inclusive and welcoming culture with Employee Resource Groups
Career development and tuition assistance
Onsite gym and healthcare at large locations
Wellness programs to help you maintain a better quality of life
Medical, dental and vision, including free preventive care


Sponsorship is not available for this position. Progressive generally does not sponsor foreign national candidates for work authorization except for positions that in Progressive's determination require highly specialized knowledge and for which candidate sponsorship is appropriate.

Equal Opportunity EmployerSDL2017","Mayfield Heights, Cuyahoga, OH",senior data analyst,0,Mayfield Heights," Cuyahoga, OH"
deciBel Research,"deciBel Research has an immediate opening for Signal Processing Engineers/Scientists in Dayton, OH.

Position Description:

deciBel Research is seeking experienced Signal Processing Engineers/Scientists that will provide support at the National Air and Space Intelligence Center (NASIC) at Wright-Patterson AFB. Duties include data processing, analysis, and developing algorithm enhancements.

Education Requirements: Bachelor's Degree in Business, Computer Science, or Engineering.

Experience Requirements:

The successful candidate must possess at least 3 years of experience. Must have experience in signal processing and sensor data exploitation. Must have demonstrated knowledge of radar/signal processing, exploitation, and dissemination (PED). Strong Python or MATLAB skills are required. Excellent knowledge of Digital Signal Processing, detection and estimation theory. Strong technical writing and briefing skills are required. Must be highly motivated and willing to learn new concepts. Active TS/SCI.

Applicant selected must possess an active security clearance. Must be a U.S. Citizen. Minimal travel may be required.

deciBel is an Affirmative Action and Equal Opportunity Employer, Race/Color/Sex/Religion/National Origin/Sexual Orientation/Gender Identity/Veterans/Persons with Disabilities. deciBel affords equal opportunity to all employees and prospective employees without regard to race, color, sex, religion, national origin, age, marital status, sexual orientation, gender identity, protected veteran status or persons with a disability in the following employment practices: recruitment, hiring, placement, transfer, promotion, demotion, selection for training, layoff, termination, determination of service, rate of pay, benefit plans, compensation, and other personnel actions. For additional information on equal opportunity and pay transparency, please view the EEO is the Law poster; EEO is the Law Supplement poster and Pay Transparency Notice.

If you are a qualified individual with a disability or a disabled veteran, you have the right to request a reasonable accommodation if you are unable or limited in your ability to use or access deciBel Research, Inc.'s website as a result of your disability. You can request reasonable accommodations by calling Human Resources at (256) 716-0787. Thank you for your interest in deciBel Research, Inc.","Dayton, OH",acoustic engineer,0,Dayton, OH
"RevSpring, Inc","The Insights Analyst position will be based in the Newark, Ohio office. He or she will focus most of their time finding insightful trends in the data, and then using those findings to help drive data-driven decisions. The Insights Analyst role will be part of the Analytics Department, working alongside Data Scientists and Reporting Analysts. If you are weird, smart, and love data, please apply!

Job Responsibilities

Program Reviewso The Insights Analyst role is client-facing (50%).o Perform analyses on some of RevSpring’s largest clients in addition to assisting in proprietary research.o Use your data analysis skills to dive into the data and find ways to help clients improve their program. o Present your findings and recommendations to clients on a quarterly basis.Client Supporto Participate in client calls and make recommendations, as well as fulfill ad-hoc requests.Marketing Insightso Discover insightful trends that can be used in whitepapers, case studies and infographics.o Support other marketing requests as needed.

Basic Qualifications

Bachelor’s degree

2-5 years of relevant experience

SAS and/or SQL experience required

o If you have experience in other data analysis software(s), this requirement can be waived

At least one year in a client facing role preferred

Healthcare experience is helpful, but not required

An ideal candidate will have the following qualities:

A natural sense of curiosity, and an effective problem solver

A quantitative whiz who loves data

Excellent oral and written communication skills with the ability to influence others by clearly communicating business and technical issues.

Self-sufficient, ready to roll up your sleeves, and not afraid of ambiguity

Demonstrated ability to work collaboratively with cross functional teams

Proficiency in presenting conclusions and recommendations to clients

Demonstrated analytical skills with accuracy and thoroughness – must be extremely detail oriented

Ability to perform in a fast paced environment handling multiple projects simultaneously under tight deadlines

Prior experience working with large, unstructured datasets

Job Type: Full-time

Experience:

relevant: 2 years (Preferred)

Work Location:

One location

Benefits:

Health insuranceDental insuranceVision insurancePaid time offRetirement planParental leaveTuition reimbursement
","Newark, OH",data analyst,1,Newark, OH
"Cincom Systems, Inc.","Cincom’s Intelligent Selling Solutions group is looking for a Senior Data Analyst in the US to join its global development team to develop and maintain its new Configure, Price, and Quote and other Cloud products.

The person needs an ability to share and communicate ideas verbally, both orally and in writing, to executive staff, business sponsors, and technical resources in clear concise language that is the parlance of each group. This person will take the guesswork out of business decisions and help the entire organization thrive. The data analyst must be an effective bridge between different teams by analyzing new data, combining different reports, and translating the outcomes. The person will work in teams addressing statistical, machine learning and data understanding problems in a commercial SaaS product development environment. In this role, they will contribute to the development and deployment of modern machine learning, operational research, semantic analysis, and statistical methods for finding structure in large data sets.

Position Title: Senior Data Analyst (CPQ 7.0 and other Cloud Projects)

Experience Required:

10+ years of experience in data mining, data classification and data analytics including using BI tools and technologies (Microsoft Power BI, Tableau, IBM Cognos Analytics, SiSense, Qlik, Birst, Google Analytics, etc)

Experience with and knowledge of data warehouse and OLAP principles

Qualitative & Quantitative Market Research, Analytical techniques, Statistical modeling, Analytical technology, Data interpretation / insight analysis, Data visualization, Insight storytelling, Desk research, Programming (Python, SQL, R or other), Quality assurance and testing.

Proven working experience as a data analyst and business intelligence analyst

Technical expertise regarding data models, database design development, data mining and segmentation techniques

Knowledge of statistics and experience using statistical packages for analyzing datasets (Excel, SPSS, SAS etc.)

Strong knowledge of and experience with reporting packages (Business Objects etc), databases (SQL etc), programming (XML, JavaScript, or ETL frameworks)

Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy

Adept at queries, report writing and presenting findings

Job Skills Required:

Technical Skills: Use complex computer programs to mine data sources and look for trends.

Analytical Skills: Determine what data trends mean. Being able to analyze the data is crucial.

Communication Skills: Communicate their findings to the company or their managers.

Problem-Solving Skills: Look at the data trends and recommend solutions for creating more revenue and reducing loss.

Time Management Skills: Data Analysts work on large projects and many data streams and many deadlines. Being able to juggle it all is crucial to the job.

SDLC Skills: Experience with entire software development life cycle (must have experience delivering products to market)

Job Description

Cleaning and organizing raw data.

Using descriptive statistics to get a big-picture view of their data.

Analyzing interesting trends found in the data.

Creating visualizations and dashboards to help the company interpret and make decisions with the data.

Presenting the results of a technical analysis to business clients or internal teams.

Evaluating statistical models to determine the validity of analyses.

Using data science and machine learning to build better predictive algorithms.

Using Artificial intelligence to interpret events, support and automate decisions, and to take actions

Architect the Logical Data Warehouse in Cincom consisting of ODS, Data Marts, Data Lakes and Data Warehouses.

Testing and continuously improving the accuracy of machine learning models.

Building data visualizations to summarize the conclusion of an advanced analysis.

Integrating external or new datasets into existing data pipelines.

Applying feature transformations for machine learning models on new data.

Continuously monitoring and testing the system to ensure optimized performance.

Preferred Experience

Demonstrated awareness of feature extraction and real-time analytics methods

Demonstrated awareness of analytic prototyping, analytic scale-up, analytic scaling, and solutions integration

Demonstrated skill in the use of one or more analytic software tools or languages (e.g., SAS, SPSS, R, Python)

Demonstrated skill in the use of one or more data mining tools/frameworks/languages

Demonstrated skill in the use of one or more data classification tools/frameworks/languages

Demonstrated skill at data cleansing, data quality assessment, and using analytics for data assessment

Demonstrated skill in the use of applied analytics, descriptive statistics, and predictive analytics on industrial datasets

Education Level:

Bachelor’s Degree in a STEM major (Science, Technology, Engineering, Mathematics) OR Bachelor’s degree in business, management, accounting, economics, statistics, information science or similar

About Cincom Systems

Cincom delivers and supports innovative software and services to simplify complex business processes. For more than 40 years, Cincom has enabled thousands of clients worldwide it increase revenue, control cost, and achieve rapid ROI. At Cincom, we are actively seeking self-motivated people who welcome the excitement of seizing new opportunities and turning them into solid realities.

…..an equal opportunity employer

U.S. Citizenship Required

NO RECRUITING AGENCIES","Cincinnati, OH",senior data analyst,5,Cincinnati, OH
Nationwide,"If you're passionate about becoming a Nationwide associate and believe you have the potential to be something great, let's talk.

Number 57 on the Fortune Magazine 100 Best Places to Work.

This is a BigData & Analytics Platform Engineer position in I&O. The position is responsible for engineering and implementing BigData solutions, analytic capabilities, and Hadoop infrastructure to support Nationwide's business applications. Applicants must be self-motivated and have proven experience with Hadoop technology. This position will work closely with our business partners and technical leads to ensure solutions meet their objectives, help deliver and deploy new projects, and manage day to day support activities. Solid expertise in the following areas is required:



Data administration on Data Warehouse platforms like Teradata, Netezza, AWS RedShift, Snowflake
Knowledge of AWS and Cloud technologies
Ability to explore, develop, and certify new big data capabilities
Ability to create technical documentation for new capabilities


Expertise in the following areas is desired:



Access administration - Roles, LDAP, SSO, IAM
AWS code formation and Linux/Windows server
Troubleshooting Windows system issues
Ability to explore, develop, and certify new analytics capabilities
REST APIs and integrate BI/DI tools
Experience with Linux or Windows operating system
Experience in automation with Powershell/Python/BASH etc.
Experience SQL and ability to assist business partners
Experience with managing BigData architecture
Knowledge of JVM and multi-threaded processing.
Experience with supporting and maintaining open source environments
Experience with evaluating and implementing security policies

COMPENSATION GRADE: F4

Job Description Summary

With full competency, designs, develops, tests, debugs and implements complex hardware/software components, tools, and utilities required for the operation, maintenance, and control of systems. Coordinates with users to determine requirements. Reviews systems under development and related documentation. Makes complex modifications to existing hardware/software to fit specialized needs and configurations, and maintains program libraries and technical documentation. May coordinate activities of the project team and assist in monitoring project schedules and costs. Acts as a formal and/or informal mentor to less experienced associates.

Job Description

Reporting Relationships: Reports to Manager/Director/AVP

Core Duties and Responsibilities:

Analyzes, designs, develops and implements complex solutions, modifications, or enhancements to existing hardware/software applications or a suite of integrated systems for the company and/or a particular business unit. Identifies and defines new hardware/software technologies to fit specialized business needs and configurations.
Designs, develops, tests, debugs, documents, and implements complex hardware/software components, tools, and utilities including databases, middleware, and personal computer systems.
Executes all aspects of complex systems hardware/software engineering projects, which involve multiple disciplines and platforms and impact multiple business units or perhaps the entire company.
Executes configuration management, technical vendor management, problem mitigation, change management, and critical situation management to complex systems as well as their multiple platforms and software applications.
Performs the configuration/capacity planning, software product evaluation, systems performance analysis and optimizations for software/hardware systems.
Provides consultation and technical solutions to management on complex systems integration, compatibility, expandability, ease of use, and multiple platform issues as they relate to hardware/software.
Plans and conducts complex software/hardware product evaluations; develops and recommends technical strategies and solutions to management. Conducts assessments of risk, cost, and return on investment scenarios and impact as well as potential compatibility issues with existing hardware/software.
Installs complex hardware/software products by analyzing the current system environment, using technical tools and utilities, performing complex product customization, and developing implementation and verification procedures to ensure successful installation of systems hardware/software.
Designs, develops, tests, selects and implements new technical solutions, products and servers as they relate to hardware/software operating systems and applications.
Performs short-term strategic planning activities for the development and implementation of hardware/software systems architecture and technical guidelines. Responsible for the selection, directions and performance of engineering activities and analysis studies.
Ensures the currency of each environment through analysis and implementation of remediation plans.
Drives solution improvements through optimization, enhancements, and implementation of new features and functions.
Determines systems hardware/software requirements and design. Assists in the development and management of project budgets and deployment including the training of personnel.
Performs all other duties as assigned.

Typical Skills and Experiences:

Education: Undergraduate studies in computer science, management information systems, or a related field is preferred.

Knowledge: Proven knowledge in advanced operating and personal computer systems. Must have an in-depth understanding in multiple hardware and software platforms, products and applications. Proven knowledge in technical diagnostic and analytical tools. Understanding of project management concepts and techniques required. Thoroughly understands incident and problem management processes.

Certification/ Designation: Certification designation in Project Management or specific technology is preferred.

Experience: Six years of technical software and hardware development, installation, or operational support. Project management experience is preferred.

Skills: Must have the ability to analyze complex systems that have multiple platforms, widespread impact and call for interpretation and coordination of technical and complex fields of information. Must have strong analytical and decision-making skills. Must possess interpersonal savvy and well-developed project leadership ability. Must be able to perform financial and risk analysis on complex operating systems and platforms. Must have strong project as well as process management skills. Must possess negotiation skills. Must have strong oral and written communication skills to interact with all levels of personnel, senior management and vendors.

Values: Regularly and consistently demonstrates the Nationwide Values and Guiding Behaviors.

Staffing Exceptions: Staffing exceptions to the above minimum job requirements must be approved by the: Vice President and Human Resources.

Job Conditions:

Overtime Eligibility: Not Eligible (exempt)

Working Conditions: Normal office environment. Non-standard or extended work may be required based on project needs.

ADA: The above statements cover what are generally believed to the principal and essential functions of this job. Specific circumstances may allow or require some associates assigned to the job to perform a somewhat different combination of duties.

Job Evaluation Activity: Evaluated March 2010 JDCSDL2017","Columbus, OH",data engineer,5,Columbus, OH
RAKS Group LLC,"End client: The Ohio State University (OSU)

Job title: Senior Data Analyst

Type: Contract / C2C (temporary)

Senior Data Analyst. Our client has a contract need for a Senior Data Analystto assist with their project to implement the Workday ERP system. The Business Process teams across the project are currently working with stakeholders to identify and define the most important data elements to build an enterprise data dictionary and catalog of reports and data assets. Scope of this work includes the upcoming Workday implementation but also historical data that needs to be preserved from legacy systems that are being retired and stored within the client's data lake environment.

Position Details / Responsibilities:

The Data Governance team is leading the implementation of a data cataloging tool in partnership with other units. The Data & Analytics team is seeking a resource that will be engaged in hands-on and in-person metadata collection effort across the Business Process teams, the Data Conversion team, and the Data & Analytics team, in building and managing a catalog of datasets, critical data elements and report information.Thus, the resource must demonstrate excellent communication and people management skills in delivering and managing information and user expectations.In partnership with the Data & Analytics team, the Conversion team, and the Business Process (BP) teams, the Data Analyst will collect, review and manage detailed information from the stakeholder community on data assets, reports and critical data elements and follow up on completion of definitions for these data elements.Collate this information into a repository (JIRA).Work with the Data Governance team to load data elements, definitions and report specification into university s enterprise repository.Manage the data elements drafting process and the approval process by designated data stewards.Serve as the primary point of contact for the project teams with regards to critical data elements.Responsible for maintaining JIRA items, dashboards, and overall status of the data element identification and definition.Creates and produces a weekly data element status report to the Data Governance team lead.Supports Business Process and functional team data cleansing activities by querying and summarizing data, tracking progress and monitoring ongoing data cleanliness.Assists in deployment of a data cataloging/data governance tool.Job Duty Percentages:


Support for Data Catalog: 80%Support for Data Quality: 20%

Required Qualifications:

Must possess excellent communication skills and have deep experience working with many varied user groups simultaneously6 years as a business/data analyst querying data and working with user groups to collect, collate, and document data assets as well as data element definitionsDemonstrated experience with organizational planning, and tracking skillsMust possess excellent interpersonal and relationship building skillsStrong query skills and demonstrated knowledge of databases, systems, and SQL conceptsSome experience with a Business Intelligence tool like Tableau

Desired Qualifications:

Experience working in a Higher Education environmentExperience with data cataloging or business glossary/data dictionary toolsExperience in creating dashboards to manage data qualityExperience in a previous system migration projectsExperience with Jira

provided by Dice
","Columbus Grove, OH",senior data analyst,0,Columbus Grove, OH
Onshore Momentum,"Location: Columbus

Job Type: Contract

Contract – Cloud Data Engineer

Start Date: ASAP

Duration: 6 months

Must Haves: Experience with Apache Beam and Google Cloud

We are looking for a talented individual to help evolve computing landscapes, enabling our business to realize the full advantage of opportunities as they arise. The Contract – Cloud Data Engineer role requires a willingness to engage in the design, development and implementation of varying initiatives to support the overall enterprise portfolio. We are aggressively expanding our cloud footprint and we need hands-on engineers to support this growth. You will be responsible for working with cross functional teams to identify additional data needs, guide the design approach and develop best practices for consuming data from disparate sources. You will contribute to a team that has been challenged to leverage advancing technologies to drive our IT organization to support the growth of a high performing enterprise.

As a Cloud Data Engineer you will be regularly presented with new tasks and challenges from both or business partners and IT colleagues. You will be expected to dig into challenging data problems and propose solutions that take advantage of the Google Cloud Platform and its corresponding tools. The position will require a willingness to engage with our business partners as well as external strategic partners to deliver forward thinking solutions that are enterprise ready. Reports to the Sr. Manager of Data Architecture and Design.

Responsibilities:

Design and build data pipelines for handling both real-time data streams and batch based integrations.

Leverage Apache Spark based tooling available within Google Cloud Platform to develop data pipelines.

Support the development of machine learning models by making data available for analysis and exposing the output of the models to other systems

Analyze large and complex datasets to identify data quality issues early in the SDLC.

Work with cross functional stakeholders to define their data needs and propose best of breed solutions.

Qualifications:

Bachelor’s degree or higher in computer science, information systems and related field.

Proficient in programming in Java or Python with prior Apache Beam/Spark experience a plus.

7+ years working in a data engineering role.

3+ years of hands on experience building and optimizing big data pipelines using Apache Beam/Spark.

2+ years of hands on experience building and integrating data pipelines with machine learning models.

1+ years of hands on experience with Google Cloud Platform (BigQuery, Data Flow/Data Prep, Cloud Functions)

Prior data quality analysis and remediation experience a plus.

Prior experience working with varying big data tools/environments a plus (Kafka, Cassandra, Hadoop, Storm and Spark).

Apply for this job

Or contact us with questions at careers@onshoremomentum.com.","Columbus, OH",data engineer,0,Columbus, OH
Diverse Lynx,"This is W2 contract position

Role: IDQ Data Analyst

Location: Blue Ash, OH

Duration: 6-12 Months

Experience: 5+ years

Technical expertise:

"" 5+ years of total IT experience in Data quality with 1+ years of experience in IDQ or Informatica powercenter

Job Description:

"" Proficient in automating data validations using files, databases

"" Strong understanding of IDQ Process & Procedures such as Define, Discovery, Profiling, Remediation, and Monitoring.

"" Expertise to ensure data quality and reliability and provide feedback to businesses and IT team on how to improve the quality of the data.

"" Capable of independently analyzing requirements, designing and implementing DQ solution

"" Capable of validating data between systems.

Diverse Lynx LLC is an Equal Employment Opportunity employer. All qualified applicants will receive due consideration for employment without any discrimination. All applicants will be evaluated solely on the basis of their ability, competence and their proven capability to perform the functions outlined in the corresponding role. We promote and support a diverse workforce across all levels in the company.

","Blue Ash, OH",data analyst,0,Blue Ash, OH
UES,"UES, Inc. is seeking an entry level Scientist in the areas of computational physics, machine learning and optimization, to serve as a collaborative member of the Soft Matter Branch within the Materials and Manufacturing Directorate of the Air Force Research Laboratory at Wright Patterson Air Force Base in Dayton, OH.

Advances in additive manufacturing (AM) techniques have significantly broadened the realizable design space for complex geometries and material property distributions, such as gradients in stiffness, permittivity and coefficient of thermal expansion. This spatial patterning capability of AM promises to extend and reshape the performance envelope of current designs based on traditional manufacturing methods, however advances in computational design optimization tools are needed to fully leverage AM. The research project will focus on the development of computational models, optimization tools and machine learning-assisted approaches for design of material architectures and devices. Specific project areas include:

Coupled mechanical-electromagnetic optimization for design of AM graded structures

Origami-based reconfiguration and mechanical instability design

Prediction of variance mechanisms and uncertainty in AM micro-composites

Expertise with finite element (FE) methods, FE software (i.e. COMSOL, Abaqus, HFSS, etc), technical computing languages (ie. Matlab, Python, C++, etc.) and/or parallel computing is required. Experience with Multiphysics finite element simulations, including mechanics, electromagnetics or thermal is highly desired.

Excellent oral and written communication skills are a prerequisite for employment. The successful candidate will be self-motivated and capable of working independently, as well as an effective collaborator with researchers from different technical backgrounds.

Requirements

A PhD in Mechanical Engineering, Electrical Engineering, Civil Engineering Applied Math, Physics, Materials Science, or related field of study is required.

Technical computing experience in computational mechanics or computational electromagnetics

Experience with optimization, classification, and machine learning methods

This position is working within a government facility and requires U.S. Citizenship

Additional Information

UES, Inc. is an innovative science and technology company providing customers with superior research and development expertise for over 40 years. Our long-term success is a direct result of a strong commitment to the success of our employees. We look forward to reviewing your application.

UES is firmly committed to Equal Employment Opportunity (EEO) and prohibits employment discrimination for employees and applicants based on his or her age, race, color, pregnancy, gender, gender identity, sexual orientation, national origin, religion, marital status, citizenship, or because he or she is an individual with a disability, protected veteran or other status protected by federal, state and local laws.","Dayton, OH",research scientist,2,Dayton, OH
Worldpay,"The Company

Worldpay is a global payments leader powering international commerce with deep fintech expertise and a shared passion for our customers. Whether in-store, online, or on a mobile device, we process over 40 billion transactions annually and offer more than 300 payment methods supporting 126 currencies across 146 countries. It's the perfect place for exceptional people to take their careers to the next level.

The Opportunity

Worldpay's growth is due in large part to our highly-sophisticated products and services. By offering some of the most advanced and user-friendly payments processing options available, we can continue our growth by beating our competitors. Enter the need for skilled Engineers who can build the tools we need to continually improve upon our product offerings. From software to technical architecture and more, investing in our team of Engineers is investing in our future.

The Senior Data Analyst works on projects where he/she will play an active role in developing software enhancements and new products. A vigilant developer, he/she will work on the planning, designing and coding of enhancements for our current offerings. He/she will also work with cross-functional teams to build software solutions for current issues or to incorporate advancements in technology. Always searching to continuously improve Worldpay's catalog of products and services, we will create and maintain stable, reliable systems for our clients and partners.

A World of Opportunity

We're turbo-charging our industry by nurturing the fintech experts needed to help our customers prosper. We don't try to ride the winds of change. We create them. We're proud to be shaping the future of payments by supporting the growth and development of our colleagues. We provide opportunities to learn and the flexibility needed to get the job done. We strive to hire the best and to create a climate where curiosity is king. So, wherever you join us around the world, we'll empower you to fulfill your potential. If this is the kind of career experience you're looking for, we invite you to apply today.

The Day-to-Day

Responsibilities:

Interpreting data, analyzing results using statistical techniques.
Present information using data visualization techniques.
Developing and implementing data analyses, data collection systems and other strategies that optimize statistical efficiency and quality.
Technical expertise in data modeling, understanding ETL frameworks and reporting systems.
Propose solutions and strategies to business challenges.
Work with Business functions to understand requirements and prioritize them. Collaborate with engineering and product development teams.
Acquiring data from primary or secondary data sources and maintaining databases
Work with different system owners to understand the data sources, create requirements and data mapping.
Works cross-functionally to address issues and emerging needs in software systems.

Qualifications:

3 years or more experience in working in Big Data landscape as demonstrated through experience or certification. Eg., Hadoop, Spark, Hive, Pig, Impala.
Highly skilled in SQL.
Knowledge in R, Python is an asset
Excellent communication and presentation skills
Analytical mind and business acumen
Typically requires a minimum of 5 years of related experience with a Bachelor's degree in computer science or equivalent field; or 3 years and a Master's degree in computer science or equivalent field; or equivalent work experience.


All the above duties and responsibilities are essential job functions for which reasonable accommodation will be made. All job requirements listed indicate the minimum level of knowledge, skills and/or ability deemed necessary to perform the job proficiently. This position description is not to be construed as an exhaustive statement of duties, responsibilities or requirements. Colleagues may be required to perform any other job-related instructions as requested by their leader, subject to reasonable accommodation.

Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled","Cincinnati, OH",senior data analyst,5,Cincinnati, OH
