company_name,job_summary,job_title,City,State
Signet Jewelers,Test and evaluate data and system security. Create processes to test and evaluate data and system security. The Engineer will work closely with the application…,IT Security Engineer,Akron, OH
Cleveland Clinic,"Proactively meet standards for information security and data protection, such as HIPAA. Work closely with lead engineers to understand and implement team…",Senior DevOps Engineer,Beachwood, OH
Signet Jewelers,"Knowledge of data structures, data management practices, system interaction patterns and interfaces. Test and evaluate data and system security.",Engineer IT II - Infrastructure Services,Akron, OH
Airgas,"May assist in development, oversight and training of Equipment Engineers and Applications Engineers. Interface internally with regional account managers, bulk…",Applications Engineer,Cleveland, OH
Wasserstrom,"Uses intuition and experience to complement data; Wasserstrom, the nation’s leader in food service equipment manufacturing and distribution, seeks“top talent”…",Design Engineer,Columbus, OH
Pentair,"Maintains project and product cost data, development of project status reports. The Mechanical Engineering Co-op works with department managers, engineers,…",Mechanical Engineer Co-op,Chardon, OH
BOEING,"The Boeing Defense, Space and Security, is seeking an Associate Mechanical Systems Design & Analysis Engineer (Level 2) in the Heath, OH area.",Associate Mechanical Systems Design and Analysis Engineer,Heath, OH
STERIS,"The full affirmative action program, absent the data metrics required by § 60-741.44(k), shall be available to all employees and applicants for employment for…",Senior Development Engineer,Mentor, OH
Lubrizol Corporation,Recognize data inconsistencies before uploading. Recognize validity of test data. Plot reference data on control charts. Adopt the flexible workforce mindset.,Experienced Wet Chemistry Analyst,Wickliffe, OH
"VT Hackney, Inc.","Provide data for accurately pricing for standard products, product variations, and options. Responsible for the detailed design and development of VT Hackney…",Design Engineer,Kidron, OH
Oculii Corp.,"Challenging problems are analyzed in a comprehensive manner taking into account underlying physics, experimental data, and system operating concepts.",Digital Hardware Engineer/Architect,Beavercreek, OH
Cisco Careers,Deliver security solutions independently as well as through leading a team of engineers across multiple technical disciplines.,Security Technical Leader,Ohio,
Giesecke & Devrient,"Proven ability to evaluate data inputs and ongoing analysis. Interacts regularly with Sales, Customer Service Production Supervisors, Leads, Machine operators,…",Production Planner/Scheduler,Twinsburg, OH
TRC,Serve as project coordinator or project engineer on assigned projects. Acquisition of on-site measurements and other field data to accomplish the design or…,Electric Distribution Engineer I,Gahanna, OH
"Technology Recovery Group, LTD.","Install networking hardware such as switches in customer data centers. The Wireless Engineer is responsible for the design, implementation, operation and…",Field Network Technician / Wireless Engineer,Westlake, OH
Activ8 Recruitment & Solutions,"Develop and oversee defect-reduction programs, and review quality data system for the latest trends. An international manufacturer in northwestern Ohio is…",Quality Engineer (IATF) (OH/JE/29071),Fostoria, OH
Enable Injections,Select appropriate test methods and analyze test data to challenge the effectiveness of assembly equipment and processes. Gage R&R of test equipment/method.,Validation Engineer Medical Device,West Chester, OH
LasikPlus,"Good understanding of Switching Data Center level (Core Switches, port channels, spanning tree, etc.). Are you looking for an exciting and rewarding career…","Network Engineer - Cincinnati, OH",Cincinnati, OH
Emerson,"The RIDGID trademark is recognized by professional tradesmen and engineers for uncompromising product quality, performance, durability and service.",Mechanical Engineering Co-Op,Elyria, OH
"Cornerstone Research Group, Inc.",Refine concepts based on experiments and resulting data analysis. We are seeking scientists and engineers to join our research team.,High Temperature Composites Engineer,Miamisburg, OH
TRANSPORTATION TECHNOLOGY CENTER INC,Experience in data analysis to determine RAM performance parameters. Must be capable of working independently as well as within a team of engineers.,Reliability Engineer - Communications & Train Control (C&TC),United States,
Tarkett,Engineer new equipment and/or plumbing; Read and understand technical information or data points; The position is tied to continuing education and learning…,Maintenance Technician (Nights),Middlefield, OH
First Solar,Maintain effective communication with production associates and manufacturing engineers. Collect data relating to daily tool performance and associated product…,Manufacturing Engineering Technician (Finishing - PM Crew),Perrysburg, OH
Transportation Research Center Inc.,O Vehicle data networking and on-board electronics. The Advanced Mobility group is looking for a R&D Engineer. O Active Safety / Advanced Driver Assist Systems.,R&D Engineer 2019-051,East Liberty, OH
Viking Group,"Prepares and analyzes diagrams, graphs, and spreadsheets to illustrate process workflows, routings, facility layouts, material handling, machines, production…",Industrial Engineer,Columbus, OH
GE Aviation,Prepare and present technical data to internal and external customers. Document technical data generated for the assigned projects and/or tasks consistent with…,Engineer - Materials Engineering,Evendale, OH
Consolidated Precision Products,Motivated individual with data driven problem solving techniques. Consolidated Precision Products (CPP) has an immediate need for a Product Engineer to join our…,Product Engineer,Eastlake, OH
Becht Engineering,"You will be involved in the entire process from setting application requirements, creating data models, and then developing and testing the interface.",Software Engineering Intern/Co-op Student,Medina, OH
Johnson & Johnson Family of Companies,"Experience presenting metrics related data to senior leadership. Should be familiar with statistical techniques, data analysis and computing software tools.",Staff Quality Engineer -Data Analytics,Cincinnati, OH
AECOM,Process and evaluate raw survey data; + Professional Engineer license in the State of Ohio and/or other states with the ability to obtain an Ohio license within…,Civil Engineer II,Akron, OH
Elite Industrial Controls Inc,Assist with data entry after reviewing Bill Of Materials. Elite Industrial Controls is an American manufacturer of Industrial Control Valves and Dampers.,Purchasing / Buyer & Planner,Berlin Heights, OH
Idex Corporation,Collects data for predetermined metrics. Participates in Value Add / Value Engineer (VAVE) activities. If you’re looking for a special place to build or grow…,Applications Engineer,Mansfield, OH
Aruna IT Corp,Ability to learn new tools (Varonis) to clean up and audit unstructured data (user data) and Active. IT Automate and implement new technology to assist with…,SCCM Engineer,Columbus, OH
Philips,"Supplier Quality Engineer - Columbus, Ohio. Partner with Advance Quality Engineer to plan special process validation activity. Why should you join Philips?","Supplier Quality Engineer - Columbus, Ohio",Lockbourne, OH
"PCM Services, LLC",Coordinate with Field Service Engineers to resolve issues requiring onsite dispatch. We are a trusted technology partner for thousands of businesses across the…,NOC Technician,New Albany, OH
Airgas,"Interface internally with Airgas’ regional gas sales team, ESG’s engineering equipment engineers and Airgas’ corporate marketing and strategic account teams.",Applications Engineer,Oakwood Village, OH
Precision Castparts Corp.,Works with Quality and Product Engineers to develop inspection plans. Performs dimensional inspection of castings using conventional/mechanical metrology…,Layout Inspector,Mentor, OH
State of Ohio Jobs,"Use proper research methods in gathering data; Keeps notes & records of survey data obtained; Define problems, collect data, establish facts & draw valid…","Surveyor 1, District 8 HQ",Lebanon, OH
Dana Corp.,Expert level knowledge in data acquisition equipment. Perform data acquisition and extensive signal analysis and processing.,Performance Analysis Engineer,Ohio,
Leidos,"Leidos Inc., has an exciting opportunity for a Remediation Engineer. Responsibilities include review and analysis of engineering, hydrogeological, and chemical…",Remediation Engineer,Twinsburg, OH
Riverside Research,Riverside Research is seeking a full time or part-time C++ Software Engineer to advance state-of-the-art software implemented data links and wireless networks.,C++ Engineer,Beavercreek, OH
Trinity Consultants,"Data integrity and compliance to 21CFR Part 11 and GxP standards. Toronto, Boston, New Jersey, Philadelphia, Raleigh NC. DCS Systems (Delta V, Honeywell, ABB).","CSV Specialist/ Engineer,Toronto,Canada",Toronto, OH
Recruiters Network,"In addition, the engineer will be part of the team that implements, manages, and improves quality system is compliance with by analyzing data, reporting trends,…",Quality Engineer - Design & Process,Mentor, OH
JP Morgan Chase,"Knowledge of application, data and infrastructure architecture disciplines. In our global technology centers, our team of 50,000 technologists design, build and…",ETL Software Engineer,Columbus, OH
CACI,"CACI is seeking a full-time Data Analyst to support electronic warfare studies. Perform research, set up experiments, run models, analyze data, prepare reports…",Data Analyst,Wright-Patterson AFB, OH
Lubrizol Corporation,"Generate Material Safety Data Sheets for experimental sample shipments. Organic Chemistry, Toxicology, Compliance, Engineer, Chemical Research, Science, Legal,…",Chemistry Internship 2020 - Product Safety and Compliance (Full Year),Wickliffe, OH
PARKER HANNIFIN CORP,"Analyze and post-process test data 8. Experience with 2D or 3D CAD software, data acquisition preferred. Interfaces with lab technicians, engineers, quality,…",Winter Term 2019/2020-Intern Engineering-Electrical Design,Elyria, OH
The Scotts Miracle-Gro Company,"We are looking for a Growing Media Process Engineer ! Champion efforts to drive out manufacturing variation by analyzing data, drawing conclusions, and leading…",Process & Quality Engineer,Marysville, OH
ROBOVENT,"The CAD Engineer prepares preliminary drafts of projects, determines its feasibility, applications, and generates accurate and detailed records of engineering…",CAD Engineer,Columbus, OH
Davey Resource Group,"Select and interpret data, based on design intent. Collaborate with others (project managers, other engineers, clients, technicians, and administration) to…",Entry Level Telecommunications Utility Designer,Akron, OH
General Electric,"In addition, as the Metallic Materials Application Engineer (MAE), you will: Prepare and present technical data to internal and external customers.",Metallic Materials Application Engineer (MAE),Evendale, OH
Heraeus,"Organize data from various sources into Excel for statistical analysis. Documents data obtained during all quality assurance activities, consistent with company…",Quality Engineer,Dayton, OH
Jergens,"Analyzes engineering sketches, specifications, and related data and drawings to determine design factors such as size, shape, and arrangement of parts.",Design Engineer,Cleveland, OH
Acumen Solutions,"Experience with master data management, data governance, data security, data quality and related tools desired. Lead data management and migration projects.",Salesforce Data Architect,Cleveland, OH
Materion,Work with Process Engineers to standardize Operating Procedures (Work Instructions) and increase workflow efficiency. Bachelor’s degree in Engineering required.,Lean Manufacturing Engineer,Elmore, OH
Federal Reserve Bank of Cleveland,"Interfaces with engineers, designers, Scrum Masters and customers to develop user stories. Helps coordinate product development and collects and analyzes data…",Product Owner,Cleveland, OH
Fast Switch,"Experience with administration or development within common Data Analytics cloud platforms: Our client in Brooklyn, Ohio or Albany NY is seeking an IT DevOps…",IT DevOps Engineer,Brooklyn, OH
VAM USA,"This Job Description below applies to the analysis, design, implementation and coordination of projects related to manufacturing equipment such as lathes,…",Automation Engineer,Youngstown-Warren ARS, OH
First Solar,"Demonstrated Proficiency in Statistical Data Analysis. Demonstrated capability to train operators, technicians, and new engineers. Let us start with yours.",Manufacturing Engineer II,Perrysburg, OH
"Progress Rail, a Caterpillar Company","Maintain records on work and modifications performed, and analyze data and report results; Alternative Work Location Bellevue, OH.",Service Engineer,Bellevue, OH
Lam Research,"Responsible for across-the-board processes including charge prep, growth, post run clean, inspection and data analysis. This is truly a rare opportunity.",CZ Manufacturing Engineer (Silfex),Springfield, OH
Battelle,We are currently seeking a Software Engineer. Designing UIs to efficiently communicate data to users while maintaining uniform style.,Junior Software Engineer,Columbus, OH
Hyundai USA,~ Strong data management/general and statistical analysis/reporting capabilities. ~ Assist System Engineer on particular issues that require vehicle specific…,Model Line Engineer,United States,
Deloitte,"CLOUD SECURITY SENIOR ENGINEER (Microsoft Office 365/Enterprise Mobility & Security (EMS)). As a Cloud Security Senior Engineer, you will be at the front lines…",Cyber Cloud Security Sr. Engineer (Microsoft Office 365/Enterprise Mobility & Security),Cleveland, OH
ARE,CQE (Certified Quality Engineer) or other ASQ certification is beneficial. Employ statistical techniques and rationale in decision-making activities driven by…,Quality Manager - A.R.E.,Massillon, OH
State Auto Insurance Companies,"Minimum of two years of prior data engineer experience. Build distributed, scalable, and reliable data pipelines that ingest and process data at scale and in…",Data Engineer,Columbus, OH
Sierra Lobo,Lead effort of asset data collection/validation as well as concurrent job plan development in close collaboration with facility personnel.,Maintenance and Reliability Engineer,Sandusky, OH
BNSF Logistics LLC (BNSFL),"Integrate data storage solutions using Stored Procedures, Entity Framework and more. Works well with other engineers to problem solve and accomplish similar…",Software Engineer,Fairlawn, OH
PolyOne Corporation,"Knowledge of current Data Center technologies. Plans, designs, configures, deploys, monitors, troubleshoots and maintains all PolyOne global data networks.",Sr. Network Engineer,Avon Lake, OH
STERIS,"The Systems Engineer is a technical role that will support New Product Development initiatives. The full affirmative action program, absent the data metrics…","Systems Engineer, Surgical Solutions",Mentor, OH
Silfex,"Facilities Engineer 4 - Springfield, Ohio. Analyzes equipment performance data and develops focused projects to reduce unplanned downtime by implementing…",Facilities Engineer,Springfield, OH
Cardinal Health,"Support large-scale deployments across multiple Cloud providers, with data feeds from multiple on premise data centers. Experience with ServiceNow is a plus.",Splunk Engineer,Dublin, OH
GE Aviation,Monitor quality of materials and product using data analytics. Review and analyze process data for continuous improvement and implement changes.,"Manufacturing Engineer, Process Improvement",Vandalia, OH
Stanley Black & Decker,"Collect, analyze, summarize, and present process data (OEE) to the management team. Stanley Black and Decker’s Nelson Manufacturing Operation is seeking a…",Manufacturing Engineer,Elyria, OH
American Chemical Society,CAS is currently seeking a Workplace Engineer. Analyze data from the ticketing system and other sources such as customer surveys to identify trends and propose…,Workplace Engineer,Columbus, OH
Technical Assurance,"License Professional Engineer (PE) (Preferred). Technically competent with field data collection tools. Structural Engineer - TechnicalAssurance Inc.*, a…",Structural Engineer,Willoughby, OH
"SigmaTEK Systems, LLC","SigmaNEST leads the world in nesting systems for fabrication, providing unsurpassed material utilization, motion optimization, manpower efficiency,…",NetSuite Administrator,Cincinnati, OH
Saudi Aramco,"Manage and prepare studies and reports on drilling subjects, provide recommendations, alternative proposals, and preliminary design and program outlines with…",Drilling Engineer- Relocation to Saudi Arabia,United States,
Ferco Aerospace Group,Manage the Clinic Data and communicate the success stories to management site wide. Review Clinic data to identify root cause and corrective actions along with…,Manufacturing Engineer,Franklin, OH
Seves Glass Block Inc.,"Managing engineering data, project progress and reporting. Seves Glass Block *is the world’s leading manufacturer of glass block for the architectural and…",Technical/CAD Support,Broadview Heights, OH
Faurecia,"Perform measurements and data collection on engineering samples, record SPC data and coordinate line trail data collection. The ideal candidate will have/be:",Quality Engineer,Franklin, OH
Universal Stainless,Salary Exempt Maintenance Engineer Maintenance. Manage and Analyze maintenance data from CMMS System. FLSA Status Reports To/Position Department.,Maintenance Supervisor,North Jackson, OH
Diebold Nixdorf,Monitor all data integrity performance and adopt appropriate tools. Analyze data from various sources and develop logical models for business intelligence.,Warehouse Engineer,North Canton, OH
Covia Corp,"This person will ensure reliable network operation across multiple data centers, plants, production facilities and offices. But our real strength is our people.",Senior Network Engineer,Independence, OH
General Electric,Experience with data architecture and data engineering principles. Work with Analytics team to incorporate advanced statistical and data science models directly…,Sr Data Visualization Engineer,Evendale, OH
TTM Technologies - North America,Assist Process Engineers in running chemical process evaluations. Immediately report any and all quality issues with panels and chemical baths to supervisor and…,Chemical Technician - 1st Shift,North Jackson, OH
STERIS,"Communicate clearly, both verbally and written, with Engineers, Quality personnel, supervisors, and fellow team employees. Complies with all quality standards.",Associate Welder,Mentor, OH
Emerson,Administer surveys to capture data for continuous improvement. The Quality Services Engineer position will partner with Business Unit functions and other…,Quality Services Engineer,Sidney, OH
HYUR Staffing Services,"Engineers tools, fixture and gauging modifications. Coordinates part inspection procedures with Quality Engineers. 3.0 Education and/or Experience Requirements:",Manufacturing Engineer II,Cincinnati, OH
Technical Assurance,"Licensed Professional Engineer (PE) (Preferred). Technically competent with field data collection tools. Structural Engineer - TechnicalAssurance Inc.*, a…",Structural Engineer,Columbus, OH
BioSource Recruiters,"Statistics, capability studies and data analysis. Develops and deploys software, forms and instructions for recording, evaluating, and reporting quality and…",Quality Engineer,Piqua, OH
Sterling-Hoffman Executive Search,"Set up data for estimates in computer programs. Establish and maintain effective relationships with suppliers, manufacturers, engineers and contractors in the…",Electrical Estimator,Cleveland, OH
Elliot Tool Technologies,"As the Project Engineer, you’ll be: Preliminary data shows it is 2 times more productive than the competing product. Our average tenure is 11 years.",Project Engineer,Dayton, OH
Tremco Incorporated,Collect data for process wast reduction. Work alongside Process Engineers on Capital Expense Projects. Tremco's Commercial Sealants & Waterproofing division is…,2020 Spring Engineering Co-op,Cleveland, OH
Praxair,Reviews and checks project specific drawings and data sheets to ensure compliance with design criteria and standards. Bachelor’s Degree in Engineering required.,"Design Engineer - Wooster, OH",Wooster, OH
"Ashland, LLC","Communication results to production and process engineers. Responsible for accuracy of data and precision of test equipment. Business at our Ashland, OH.",QA Laboratory Technician (Entry Level),Ashland, OH
Battelle,"Experience in data visualization, signal processing, statistical techniques, and technical writing. We encourage new ideas with our large Internal Research and…",Semiconductor Test Engineer,Columbus, OH
PARKER HANNIFIN CORP,"Analyze and post-process test data 8. Experience with 2D or 3D CAD software, data acquisition preferred. Interfaces with lab technicians, engineers, quality,…",Summer Term 2020-Intern Engineering-Electrical Design,Elyria, OH
Battelle,"Aid in the design and implementation of machine learning, data mining, data fusion, and data engineering techniques applied to cyber security problems.",Data Scientist 2,Columbus, OH
Trimble Inc.,We are seeking a Product Support Engineer with the Caterpillar Trimble joint-venture organization (CTCT). You will be part of an international team providing…,Product Support Engineer,Dayton, OH
GE Aviation,"As the Metallic Materials Application Engineer (MAE), you will: GE Aviation is looking for Engineers to join our fast-growing Advanced Military Engineering…",Metallic Materials Application Engineer,Evendale, OH
AVA Consulting,Advanced problem solving skills including conceptual and analytical thinking and capable of working on complex problems where analysis of situations or data…,Network Engineer - II,Columbus, OH
Facebook,Maintain/troubleshoot the tool for Critical Facility Engineers. 3+ years experience in Manufacturing or Data Center operations.,Maintenance Planning Coordinator,New Albany, OH
Onshore Momentum,Design and build data pipelines for handling both real-time data streams and batch based integrations. Manager of Data Architecture and Design.,Contract – Cloud Data Engineer – hourly rate open based on qualifications,Columbus, OH
Path Robotics,This engineer will apply a strong theoretical background with practical considerations to solve challenging problems. Proficiency in Python and C/C++.,Intern - Computer Vision Engineer,Columbus, OH
Jacobs,"Identify and implement modifications to data systems, reduction algorithms and procedures for maximum efficiency and data quality. Not more than 50 pounds, 20%.",Wind Tunnel Aerodynamic Engineer,Marysville, OH
BCS Data Center Operations,"The Data Center Engineer, Level 2 (DCE-2) conducts extensive hand-on operations and maintenance work in a data center and/or critical environment facility.",Data Center Engineer,Cincinnati, OH
Arzel Zoning Technology,"Guarding resources, sharing data and signalling threads.). Cleveland company seeks a “maker” and “do-er” type electrical/computer/software engineer to join our…",Electrical Engineer/ Computer Engineer,Cleveland, OH
GE Aviation,Data Engineer will be part of the Self-Service Data team in the Chief Data Officer Organization (CDOO). Data Engineer should have the below competencies:,Sr Staff Data Engineer,Cincinnati, OH
Applied Research Solutions,"BS in Computer Engineering, Computer Science, Management Information Systems, Physics, Data Engineering, Data Scientist, or closely related field.",Data Integration Engineer,Dayton, OH
Total Quality Logistics (TQL),This will include writing SQL to verify data was successfully saved in the database. The QA Engineer will own and be accountable for test planning and test…,Software QA Engineer,Cincinnati, OH
Laird Technologies,"Supports design and manufacturing engineers with cost analysis interpreted, to support partner decision making. Supports month end closing including:",Cost Accountant,Cleveland, OH
"AtriCure, Inc.","ASQ Certified Quality Engineer and/or Auditor. Assists in the further development of quality engineers. Experience training production associates, inspectors,…","Senior Quality Engineer, Operations Receiving Inspection",Cincinnati, OH
New Avenue Architects & Engineers,Perform occasional project site visits for field research or data collection. New Avenue Architects & Engineers is expanding and is currently seeking a…,Architectural Designer,Columbus, OH
"Cornerstone Research Group, Inc.",Refine concepts based on experiments and resulting data analysis. We are seeking scientists and engineers to join our research team.,Research Engineer,Miamisburg, OH
Universities Space Research Association,Analyzing data from spaceflight combustion experiments; USRA is seeking an Aerospace Engineer/Combustion Scientist to support NASA-sponsored combustion research…,"Engineer, Aerospace (Combustion Scientist for measurement and characterization of aerosol matter from fires in space)",Cleveland, OH
Crane Co.,"Construct test set-ups according to test procedures, schematics, written and verbal instruction provided by Test Engineer, Mechanical Engineer.",Sr. Test Technician,Elyria, OH
Super Systems Inc.,Alert Network Engineers and Administrators of any hiccups or issues. Apply knowledge to ensure everything is working properly.,Data Center Technician,Miamisburg, OH
Tronair,"Prepares reports that collect, analyze, and summarize data. Maintaining American Society of Quality certified quality engineer qualification.",Quality Engineer,Swanton, OH
Cunningham Broadcasting Corporation,"Consult and communicate with engineering management and other engineers on technical issues as required. This includes server-based record and play-out systems,…",Broadcast Engineer,Dayton, OH
Teijin Carbon Fibers Inc.,"We are seeking a Quality Engineer for our Carey, Ohio Plant. Interface with plant and corporate engineering to ensure transfer to launch of new products are in…",Quality Engineer,Carey, OH
WANNEMACHER ENTERPRISES INC,"Ability to define problems, collects data, establish facts, and draw valid conclusions. Plans utilization of facilities, equipment, materials, and personnel for…",Industrial Engineer,Van Wert, OH
Xylem,Creo (Pro Engineer) and Windchill preferred. Some experience with 3D CAD modeling software and data management tools; A leading global water technology company.,Intern - Mechanical Engineer - Summer 2020,Yellow Springs, OH
Olon Ricerca Bioscience LLC,"Ability to work independently and collectively with diverse groups comprised of chemists, engineers, and technicians.",QA Auditor 1,Concord, OH
Oshkosh Defense,Utilize ERP systems to create part numbers following the proper naming process and data entry requirements. Work with cross functional teams to manipulate and…,Associate Systems Designer,United States,
Bruce & Merrilees,2+ years of prior Construction Project Engineer experience. 350+ Team Members Strong | 200+ Annual Projects | 71 Years & Thriving. Some of the Work You’ll Do:,Assistant Project Manager,Toledo, OH
Battelle,"Primary responsibilities include supporting senior test engineers in test planning, test article design and manufacturing, test conduct, data collection,…",Associate Field Test Engineer,Columbus, OH
Upstart,2+ years of professional experience as a data scientist or software engineer. Applying to a role on the Data Science team at Upstart:,Machine Learning Engineer,Columbus, OH
JSW Steel USA - Ohio,"Configuration of data collection system and MES integration; The Automation engineer is primarily responsible for new product introductions, process improvement…",Automation Engineer,Mingo Jct, OH
Bridgestone APM,"Maintain sales and engineering data in GLOVIA and ICaras. Prepare sales forecasts based on assigned responsibilities, using customer supplied data and external…","Account Representative (Upper Sandusky, OH or Dickson, TN)",Upper Sandusky, OH
Battelle,"Industrial Designers and Human Factors Engineers; Neural devices, medical device design, signal processing and data analysis, physiological data analysis, or…",Medical Devices Biomedical Engineering Intern (Summer 2020),Columbus, OH
Verita Telecommunications Corp,"VTC Design Group's primary objectives are to successfully research, bid, engineer and permit fiber optic cable placement projects throughout the US.",Construction Administrator,Brooklyn Heights, OH
Bry-Air,"Generate and maintain product application notes, product application data sheets, and other documentation. From this position, an individual would most likely…",Applications Engineer,Sunbury, OH
MRI Software,This role will help train and develop junior engineers and engage in other leadership responsibilities. MRI Software is seeking a Mid-Level Back-End Engineer…,Mid-Level Back-End Software Engineer,Cleveland, OH
Great Lakes Assemblies,Develop and analyze statistical data and product specifications to determine standards and to establish quality and reliability of finished products.,Quality Engineer,East Liberty, OH
Ricoh,The Solutions Engineer (SE) is the technical lead for both pre and post sales implementation of Ricoh's solutions portfolio.,Solutions Engineer Software & Strategic Solutions,Richfield, OH
"Cornerstone Research Group, Inc.","We are seeking scientists and engineers to join our team. Experience with data analytics (Hadoop, R, or similar) is preferred. Other duties may be assigned.",Artificial Intelligence and Machine Learning Developer,Miamisburg, OH
Pioneer Industrial Systems,"Possess organizational skills, maintain a neat and organized work environment, keep accurate time entry and customer billing data.",Mechanical Design Enginner,Pioneer, OH
Key Bank- Corporate,"Experience in designing and engineering enterprise security solutions across the application, data, and infrastructure domains. Role specific tasks may include:",SIEM Engineer,Brooklyn, OH
"ViewRay, Inc.","This includes all software that is used on the Planning, Delivery and Data Management sides of the system. Ability to work effectively as part of the diverse…",Clinical Applications Trainer,Oakwood Village, OH
GE Aviation,"Work with data engineers on data quality assessment, data cleansing and data analytics. The Data Science & Analytics Intern will give to the development and…",Data Science & Analytics Intern - Summer 2020,Cincinnati, OH
Ohio State University Medical Center,Senior Process Engineer (Job Opening 453435) - The Senior Process Engineer serves as an internal consultant leading process improvement initiatives across the…,Senior Process Engineer,Columbus, OH
SharedLabs INC,"Work closely with test engineers, emphasizing the importance of responsible, quality testing practices. Should understand end-to-end mortgage data needs and…",Test/Quality Assurance strategist,Cleveland, OH
Trimble Inc.,"Corp IS Network Engineer Act as network lead for planning, designing, and implementing networked systems. The candidate will be involved in troubleshooting and…",IS Network Engineer 3,Mayfield Heights, OH
Stress Engineering Services Inc,"Data Analysis (Minitab, JMP, R, Python, or etc.). As a Mechanical Engineer you will participate in projects involving failure analysis, design/process…",Mechanical Engineer,Cincinnati, OH
Kroger General Office,Professional knowledge of data modeling and design and business process engines. The technology engineer mentors and coaches others to establish and improve…,DevOps Engineer,Blue Ash, OH
The Ruhlin Company,"Creates correspondence to owners, contractors, subcontractors, engineers, architects, etc. The Ruhlin Company is seeking to hire Project Engineers for its Civil…",Project Engineer,Sharon Center, OH
Fifth Third Bank,"The Solutions Engineer position is part of our BreakFree Solutions team and reports to the Vice President, Services. Make banking a Fifth Third better®.",BreakFree Solutions Engineer,Ohio,
Jobot,"We are a K12 analytic, assessment & data management solutions provide a foundation for standards-based learning and teacher data. This Jobot Job is hosted by:",Software Engineer,Cincinnati, OH
Activ8 Recruitment and Solutions,Minimum Requirements for Manager of Design Engineer: RESPONSIBILITIES of Design Engineer Manager - Automotive Parts (Metal):,Design Engineer Manager (OH/TK1/27544),Dayton, OH
Hikma Pharmaceuticals,"SAP Master Data, development/ registration protocols, reports, batch records etc.). Influence in establishing product specifications based on process and data…","Sr. Process Engineer, Third Party Management",Columbus, OH
"Tyler Technologies, Inc.","Web services and working with JSON and XML data payloads. As a database software engineer at Tyler Technologies, you will apply your current skills today while…",Database Software Developer,Dayton, OH
Silfex,"CZ Mechanical Equipment Engineer - Eaton, Ohio. Ensure the integrity of data in the CMMS program. The Mechanical Equipment Engineer will also maintain current…",CZ Mechanical Equipment Engineer,Eaton, OH
Silfex,Analyzes equipment performance data and develops focused projects to reduce unplanned downtime by implementing Preventive and Predictive Maintenance programs.,Facilities Engineer 4 - 1776,Eaton, OH
Lincoln Electric,"Develop predictive reliability and correlation models bases on warranty, test data and POF. Engineer safe, high quality, cost effective, ergonomic, and…",Reliability Mechanical Engineer,Cleveland, OH
Fluor-B&W,"Supports Radiation Protection functional areas such as sampling, data capture, entry and analysis support, documentation, procedure update, report preparation,…",RP Engineer Sr./Principal (HR - 3834),Piketon, OH
Essilor,"We currently have a Maintenance Engineer career opportunity at our Columbus, Ohio location. The Maintenance Engineer supports equipment maintenance programs to…",Maintenance Engineer,Columbus, OH
StandardAero,? Analyzes and summarizes compiled data from test and inspection reports. ? Develops and initiates quality measure of performance standards and methods for…,Quality Engineer,Cincinnati, OH
ALTRAN,The Senior Mechanical Engineer will work as an individual contributor and technical lead. The Senior Mechanical Engineer performs broad based mechanical design…,Senior Mechanical Engineer,Cleveland, OH
Cardinal Health,Experience with Run book automation and data integration. What Software Engineering contributes to Cardinal Health. Works on complex projects of large scope.,ServiceNow Software Engineer,Dublin, OH
OpenText,"As an Enterprise Monitoring Engineer; Experience working in a team-oriented, collaborative environment with engineers across the globe.",Senior System Engineer,Brook Park, OH
ABB,Collects data and supports production of the engineering design (e.g creates drafts for the Project Engineer to approve). Are you ready to work with a purpose?,College Student Internship- Spring 2020 - Automation Engineer,Cleveland, OH
Accuray,"Detector correction, real time data acquisition, data flow and diagnostics in a complex pipeline setup. Software Engineer needed for software development of a…",Sr. SW Engineer,Cleveland, OH
ProLink Staffing,Validate accuracy of simulation models in comparing test data. The Hardware Systems Validation Engineer supports research and development efforts for automated…,Hardware Systems Validation Engineer,Marysville, OH
Michael Baker International,"Under limited supervision, the Transportation Engineer (Civil P.E.). Assists Project Managers and more experienced Engineers in ensuring that project/task…",Transportation Engineer - Highway/Roadway,Cleveland, OH
A.R.E. Accessories,CQE (Certified Quality Engineer) or other ASQ certification is beneficial. Employ statistical techniques and rationale in decision-making activities driven by…,Quality Manager,Massillon, OH
Yellowbrick Data,Domain experience in the enterprise data warehousing and analytics market. Keep up on the competitive landscape within the data warehouse Ohio Valley market.,"Systems Engineer, Ohio Valley",Cleveland, OH
Shared Services,"Software Engineers in implementing data migration tasks between various systems; Software Engineer II’s, through collaboration with Senior Engineers, architect…",Software Engineer II,Northwood, OH
"Anthem, Inc.","Establishes and maintains excellent knowledge of data warehouse database design, data definitions, system capabilities, programming languages, and data…",Engineer Lead,Ohio,
"CANON MEDICAL RESEARCH USA, INC","Ability to define problems, collect data, analyze data, establish facts, and draw valid conclusions. Design and implement solutions to complex data management…","Senior Software Engineer, MR",Mayfield Village, OH
Engineered Profiles LLC,"Developing and maintaining shop floor data collection system. The Quality Engineer, under the direction of the Quality Director, will develop and maintain the…",Quality Engineer,Columbus, OH
Capgemini,"4.Embedded real-time software engineering (requirements analysis, design, testing), data structures, algorithms, and C++ language.",Applications Consultant 2 - Firmware Engineer,Cleveland, OH
