company_name,job_summary,job_title,City,State
PatientPoint,Demonstrate strong attention to detail and strive for accuracy. PatientPoint is looking for a Senior Market Research analyst with experience using data and…,Senior Market Research Analyst,Cincinnati, OH
ExactCare Pharmacy,"Work with a strong attention to detail to ensure all documented needs are communicated. Valley View, OH - Valley View, OH. Knowledge of PHP, Javascript, MySQL.","Business Analyst, IT Product Development",Valley View, OH
Forfeiture Support Associates,Attention to detail and the ability to read and follow directions is very important. Focused on delivering unsurpassed services in support of law enforcement…,Records Examiner / Analyst Supporting the USMS,Columbus, OH
State Automobile Mutual Insurance Company,It's fun to work in a company where people truly BELIEVE in what they're doing! We're committed to bringing passion and customer focus to the business.,Actuarial Analyst - WC,Columbus, OH
JP Morgan Chase,"The ATM Monitoring Group (AMG) is responsible for achieving the highest possible customer availability on over 16,000 Chase owned and operated ATMs & eATMs.",Business Systems Analyst,Columbus, OH
Photon,"Aptitude for detail and accuracy, self motivation with attention to detail, Ability to interact diplomatically with individuals on all levels.",Business Analyst,Columbus, OH
"Morgan Business Consulting, LLC","Ideal candidates will have logistics data analysis background. Successful candidates will possess an understanding of data collection, modeling and analysis for…",Senior Analyst - Logistics Data Analyst,Beavercreek, OH
Huntington Bank,"Minimum 3 years work experience in a field related to Cybersecurity, data protection, Insider Threat, Counterintelligence, or similar role preferred.",Data Protection Analyst Senior,Columbus, OH
Huntington Bank,Huntington Bank is looking for a Master Data and Metadata Analyst for the Enterprise Data organization led by the Chief Data and Architecture Officer (CDAO).,Enterprise Data Services Master Data and Metadata Analyst,Columbus, OH
DXC,"Works collaboratively with clients and stakeholders - both external and internal to the company - to research and elicit, analyze, validate and document…",Business Analyst,Dublin, OH
Nationwide Children's Hospital,"Senior Healthcare Analyst - Quality Improvement Services. 17, 2019, Full time, Benefits eligible, Monday - Friday. They’ll tell you it’s More Than a Job.",Senior Healthcare Analyst - Quality Improvement Services,Columbus, OH
ProLink Staffing,ProLink is looking for a Senior Business Analysts to join our client's team. This position will function as a highly skilled Senior Business Analyst that…,Senior Business Analyst,Columbus, OH
Frisch's Restaurants,Proven analytical background and detail orientated. This role will act as a bridge between business ideas and capabilities to identify opportunities for…,Business Analyst / PM,Cincinnati, OH
State of Ohio Jobs,Concentrate with attention to detail; United States of America-OHIO-Franklin County. James A Rhodes Office Tower 40 30 E Broad St 40th Floor Columbus 43215-3414…,Senior Financial Analyst,Columbus, OH
University Hospitals,The position is visible to the hospital’s business service lines and serves as a liaison between IT and those groups. Owns specific functionality and processes;,Senior IT Business Analyst (Kofax Kapow RPA),Shaker Heights, OH
STERIS,"At STERIS, we help our Customers create a healthier and safer world by providing innovative healthcare and life science product and service solutions around the…",Senior Business Intelligence Analyst,Mentor, OH
Encova Insurance,Perform targeted internal penetration tests and phishing exercises and coordinate annual 3 rd party penetration tests. You’ll make an impact by:,Data Security Analyst,Columbus, OH
Nationwide Mutual Insurance Company,"If you’re passionate about becoming a Nationwide associate and believe you have the potential to be something great, let’s talk. Strong SQL skills is a must.","Specialist, IT & Data Analysis",Columbus, OH
U.S. Bank,"2020 Summer Internship Program – Business Analyst/Project Management (Cincinnati)-190025806. Bank, we're passionate about helping customers and the communities…",2020 Summer Internship Program – Business Analyst/Project Management (Cincinnati),Ohio,
Dayton Freight Lines,You belong at Dayton Freight! Join our IT team and be a part of The Dayton Difference. The role of the Business Analyst Intern is to give exposure to several…,BUSINESS ANALYST INTERNSHIP,Dayton, OH
Worldpay,Exceptional standards for quality and strong attention to detail and control. Worldpay is a global payments leader powering international commerce with deep…,Senior Data Visualization Analyst,Cincinnati, OH
Park National Bank,"Collaborate with stakeholders of the applicable software to identify needs and design efficient, effective solutions. Experience in Cash management or banking.",Cash Management Business Analyst,Newark, OH
d.e. Foxx & Associates,"Downtown Cincinnati, OH (paid parking included). Foxx & Associates is an award-winning company that aims to satisfy consumers, build interpersonal relationships…",Entry Level Sourcing Analyst,Cincinnati, OH
State Teachers Retirement System of Ohio,High degree of accuracy and attention to detail required. The State Teachers Retirement System of Ohio (STRS Ohio) is seeking an Opportunistic Diversified…,"Analyst I, Analyst II, Senior Analyst, or Assistant Portfolio Manager, Alternative Investments (Focus: Opportunistic Diversified)",Columbus, OH
American Chemical Society,Excellent time management skills and attention to detail. Excellent time management skills and attention to detail. CAS is currently seeking a Business Analyst.,Business Analyst,Columbus, OH
McGraw-Hill,"McGraw-Hill has an opening for an experienced Sales Systems Analyst in Columbus. Reporting to the Senior Director Sales Force Automation, the Sales Analyst will…",Sales Analyst,Columbus, OH
"Infinite Management Solutions, LLC","Minimum 3 years’ professional/business related experience required; Infinite Management Solutions, LLC is a woman and veteran owned business that focuses on…",Business Analyst,Dayton, OH
Evoke Technologies Inc,"Design and implement technology solutions using modern engineering tools and Agile practices. Work with self-directed, cross-functional, and product-oriented…",Data Integration Analyst,Cincinnati, OH
Buckeye Broadband,The Business Intelligence Analyst is responsible for analytical research into management questions both pro-actively and re-actively.,"Business Intelligence Analyst- Northwood, OH",Toledo, OH
"T-Cetra, LLC",We're constantly developing new and creative ways to solve the industry's most complex problems. Our enterprise software solutions run the gamut of Information…,Senior Data Analyst,Dublin, OH
Alion Science and Technology,"Responsible for configuration management and data management of documents, hardware and software baselines, and data.",Configuration/Data Management Analyst Sr,Dayton, OH
Sherwin-Williams,"Founded in 1866, The Sherwin-Williams Company is a global leader in the manufacture, development, distribution, and sale of paints, coatings and related…",IT Business Analyst III,Cleveland, OH
Burgess Technologies,OH-ODM Business Analyst 3 Location: 12 Months Mode if Interview: Telephonic + F2F Job Description: Work Closely with clients and the business to identify and…,BUSINESS ANALYST,Columbus, OH
Ameritas,Do you have a strong desire to learn and take ownership of assigned tasks? Ideal candiate enjoys relationship buidling and have strong interpersonal skills.,AIC Intern- Data Analysis and Research,Cincinnati, OH
"Core-Mark International, Inc.",3 year’s work experience in customer management. Core-Mark is one of the largest marketers of fresh and broad-line supply solutions to the convenience retail…,Sales Analyst,Enon, OH
GE Aviation,"The Data Science & Analytics Intern will give to the development and deployment of modern machine learning, operational research, semantic analysis, and…",Data Science & Analytics Intern - Summer 2020,Cincinnati, OH
MAXIMUS,"Bachelor's degree with 3- 5 years of experience consulting within designated function. Since 1975, MAXIMUS has operated under its founding mission of Helping…",Business Analyst - Medicaid Systems,Columbus, OH
Exemplarits,"Oracle EBS ( Mfg) Business Analyst / Oracle EBS ( Mfg) BA*. 5+ years’ experience with Oracle EBS, 2+ years Oracle R12.",Oracle EBS ( Mfg) Business Analyst /Oracle EBS ( Mfg) BA,Maumee, OH
Prodapt SA,5 – 10 years’ experience in software programming. 2 – 3 years’ experience with RPA automation technologies including UiPath.,RPA Business Process Analyst,Dublin, OH
Fleet Response,"Strong analytical skills with the ability to collect, organize, analyze and disseminate significant amounts of information with attention to detail and accuracy…",Client Business Analyst,Independence, OH
Canary Consulting Inc.,"The ideal candidate will have a diverse range of talents, including a strong attention to detail, good communication skills, and the ability to work…",P&C Business Analyst Intern,Dayton, OH
National Automotive Experts,At this time a Technical Business Analyst is needed to elicit and manage technical requirements. Effectively and efficiently communicates with technical (IT…,Technical Business Analyst,Strongsville, OH
Collins Aerospace,"Landing Gear - Independence 6225 Oak Tree Blvd, Independence, OH, 44131 USA. At Collins Aerospace, we’re dedicated to relentlessly tackle the toughest…",SAP SENIOR BUSINESS ANALYST-FICO,Independence, OH
IGS Energy,Responsible for identifying overall business and information needs of the organization in order to develop appropriate solution strategies.,Business Analyst,Dublin, OH
FedEx Custom Critical,Master’s degree with 5 or more years of experience in data management and analysis is preferred. The Business Intelligence Analyst will be responsible for…,Business Intelligence Analyst - Managed Transportation,Uniontown, OH
Kenan Advantage Group,"KAG is North America's largest independent fuels delivery and bulk liquids carrier. At KAG, we pride ourselves on providing the safest and highest quality…",Transportation Business Analyst,North Canton, OH
ComResource,ComResource is looking for a Business Analyst / Quality Assurance Specialist. Maintain high standards of quality by implementing best practices.,Business Analyst / Quality Assurance Specialist,Columbus, OH
Sapiens,"Sapiens International Corporation (NASDAQ and TASE: SPNS) is a leading global provider of software solutions for the insurance industry, with a growing presence…",Business Analyst,Cincinnati, OH
American Modern Insurance Group,The Business Intelligence Intern will perform the following tasks: Assist with Month end balancing and running of programs. Assist with general office work.,Business Intelligence Long Term Intern,Amelia, OH
ABM Industries,"ABM’s team of more than 140,000 skilled and hardworking people takes care of clients across Aviation, Banking, Life Sciences, Commercial Office Buildings and…",SR BUSINESS ANALYST - APPLICATION DEVELOPMENT,Cleveland, OH
Great American Insurance Group,Strong commitment to excellence and attention to detail. Working for a leader in the insurance industry means opportunity for you. Proficient in Word and Excel.,Associate Business Analyst,Cincinnati, OH
State of Ohio Jobs,"As Insurance Contract Analyst 3, 66743, pertinent to assigned division (e.g., for positions in managed care division, exp. 50 W Town St 50 West Town St.",Insurance Contract Analyst 4,Columbus, OH
BHI Energy,Effectively using organizational and planning skills with attention to detail and follow through. The Business Process Analyst is responsible for assisting with…,Business Process Analyst,New Albany, OH
Great American Insurance Group,3 or more years of related experience. Working for a leader in the insurance industry means opportunity for you. Perform data analysis and validation.,Business Analyst-Data Governance,Cincinnati, OH
R &A Marketing,Preferred to have at least 1 to 3 years experience in the field of marketing. The Strategy Analyst works with the Marketing Director to identify the needs of R…,Strategy Analyst,Columbus, OH
PCMS Datafit Inc.,Requires strong attention to detail and accuracy. PCMS is a global provider of IT software and services for the retail industry.,Business Analyst- Cincinnati,Cincinnati, OH
Key Bank- Corporate,The Anti-Money Laundering (AML) Operations Support team (AMLOS) is a support group within Key Enterprise Security Services (ESS) that is responsible for…,AML Operations Support Sr. Business Analyst – Ops Intel,Brooklyn, OH
Huntington Bank,"Ability to be flexible and work independently with good time management and a strong attention to detail. In support of the Mortgage Loan Servicing Department,…",Business Analyst 2,Columbus, OH
Bob Evans Farms,Minimum 3 years of business analyst experience. The Business Intelligence Analyst is an individual contributor position responsible for supporting Bob Evans…,Business Intelligence Analyst,New Albany, OH
State Teachers Retirement System of Ohio,High degree of accuracy and attention to detail required. The State Teachers Retirement System of Ohio (STRS Ohio) is seeking a Private Equity focused Analyst…,"Analyst I, Analyst II, Senior Analyst, or Assistant Portfolio Manager, Alternative Investments (Focus: Private Equity)",Columbus, OH
DSC Logistics,"DSC achieves the business goals of Fortune 500 and other leading companies by designing, integrating, managing and adapting customized supply chain solutions.",Customer Operations Analyst,Toledo, OH
Nationwide Children's Hospital,"3 to 5 years of experience in requirements analysis, project management, and systems implementations. Facilitate meetings to detail out current and future state…",Business Analyst- IS Project Mgmt Office,Columbus, OH
RDP Foodservice LTD,"The Business Analyst Applications BA works with the key business areas Leadership, Sales, Operations, Marketing, Sales Support, and Finance and serves as the…",IT Business Analyst,Hilliard, OH
Bocchi Laboratories,1 to 3 years related experience and/or training; About Bocchi Laboratories Bocchi Laboratories is a premiere full-service contract manufacturer with true…,Pricing Analyst,New Albany, OH
Golden Resource Inc,"8 years’ business analysis experience or specialized retail industry experience, including 3 years’ experience in a leadership capacity.",product owner/ senior business analyst,Cincinnati, OH
GCR Inc.,Solid organizational skills with attention to detail and multi-tasking skills. (GCR) is a leading software development company that serves public sector clients…,Business Analyst,Columbus, OH
"TACG, LLC","TACG is a driven Alaskan Native 8(a) professional consulting firm, that focuses on employee growth in collaboration with client delivery.",Senior Data Analyst/ETL Developer,Wright-Patterson AFB, OH
JP Morgan Chase,"Is a leading global financial services firm with assets of more than $2.7 trillion, over 240,000 employees and operations in over 60 countries.","Asset Management, Global Sales Enablement, Business/Data Analyst - Associate",Columbus, OH
Willis Towers Watson,"Well organized and detail oriented. This role can be located in Cleveland, Detroit or Chicago. Please indicate your preference when applying, if you have one.",Global Services and Solutions - Actuarial Analyst (University),Cleveland, OH
Cube Infosys,"Must be detail oriented, quality driven and have demonstrated problem-solving skills. Candidates can be US Citizens, Green Card holders or H1B holders.",Sr. Consultant ABAP/Data consultant (Computer Systems Analyst),Cleveland, OH
UNICORN Technology,OH location requires at least one project with Financial Force. All of the above roles are paying above average rates for the right candidates.,Business Analysts,Ohio,
Huntington Bank,"Minimum 5 years work experience in a field related to Cybersecurity, data protection, Insider Threat, Counterintelligence, or similar role.",Data Protection Analyst Expert,Columbus, OH
Outset Medical,"Strong analytical skills and attention to detail. Outset Medical is a commercial-stage, privately held company delivering first-of-its-kind technology into the…",Sales Operations Analyst,Columbus, OH
Vertiv Co.,"Environmental, Health, and Safety (EHS) Analyst. Sep 17, 2019, 2:04:50 PM. The Environmental, Health, and Safety (EHS) Analyst will be responsible for…","Environmental, Health, and Safety (EHS) Analyst",Westerville, OH
The Scotts Miracle-Gro Company,"3 years of experience desired with SAP BW/BI tools (BW, BEx, BOBJ, HANA, etc.). 3 years of experience desired with database technologies.",Business Intelligence Senior Analyst,Marysville, OH
Think Different IT,"Requires strong attention to detail and accuracy. Responsible for the owning the requirements of the project by participating in requirements workshops,…",Business Analyst,Cincinnati, OH
Honeywell,"Commercial Excellence Data Analyst Spring Co-op. Join a team recognized for leadership, innovation and diversity. The future is what you make it.",Commercial Excellence Data Analyst Spring Co-op,Mason, OH
Reynolds and Reynolds,"As a Sales Operations Business Analyst, you will be responsible for leading a variety of sales related projects that support and grow sales for the company.",Sales Operations Business Analyst,Dayton, OH
SafeAuto,"At least 3 years of experience as a Business Analyst. SafeAuto is a thriving insurance company based in Columbus, Ohio. Aptitude and ability to learn quickly.",Data & Finance Business Analyst,Columbus, OH
Knorr-Bremse North America,Minimum 5 years IT experience with Minimum 2 years of Engineering data management and product engineering tools experience. Want to help shape tomorrow?,IT Analyst/Configurator – PLM Windchill,Elyria, OH
Peer Solutions Group,At least 5 years of developing and implementing organizational change management plans. At least 5 years of experience creating and managing project tasks.,Business Analyst,Columbus, OH
Fifth Third Bank,"Minimum of 5 years experience in Financial Services or banking (Sales, Operations, etc.). Make banking a Fifth Third better®. Extended viewing of a CRT screen.","Sr. Analyst, Data Analytics and Visualization",Cincinnati, OH
Cardinal Health,"Headquartered in Dublin, Ohio, Cardinal Health, Inc. CAH) is a global, integrated healthcare services and products company connecting patients, providers,…","IT Business Analyst, eCommerce",Dublin, OH
"TACG, LLC","TACG is a driven Alaskan Native 8(a) professional consulting firm, that focuses on employee growth in collaboration with client delivery.",Senior Data Analyst,Wright-Patterson AFB, OH
Great American Insurance Group,6 months to 3 years in the financial services industry and/or marketing. Working for a leader in the insurance industry means opportunity for you.,Market Intelligence Analyst- Annuity Sales and Marketing,Cincinnati, OH
Centric Consulting,Centric Consulting is not the typical consulting company. We live our core values and bring them with us in all we do for our clients and community.,Campus Recruiting - Business Analyst/ Process Analyst,Cincinnati, OH
JPMorgan Chase,"Our Corporate Technology team relies on smart, driven people like you to develop applications and provide tech support for all our corporate functions across…",Business Analyst,Columbus, OH
Cincinnati Children's Hospital,Must possess a high level of organizational and workflow efficiency skills with attention to detail. TOTAL NUMBER OF FTEs DIRECTLY SUPERVISED:,ANALYST-BUSINESS INTELLIGENCE,Cincinnati, OH
Booz Allen Hamilton,"Apply expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how users interact with core…","Data Analyst Developer, Senior",Beavercreek, OH
Americhem,"Minimum of 5 years related experience with at least 3 years working in a chemical process manufacturing company with multiple plant locations, preferably in a…",IT Business Analyst - Process Manufacturing,Cuyahoga Falls, OH
University Hospitals,The position is visible to the hospital’s business service lines and serves as a liaison between IT and those groups. Owns specific functionality and processes;,Senior IT Business Analyst (Kronos/Payroll Time and Attendance Application),Shaker Heights, OH
Materion,"The SAP FI/CO Senior Business Analyst will serve as the primary IT liaison to the business and be responsible for leading and/or executing the analysis, design,…",SAP FI/CO Senior Business Analyst,Mayfield Heights, OH
Washington Prime Group,Washington Prime Group is seeking a full-time Operations and Strategy Analyst to support a WPG Ventures portfolio investment company;,"Operations Analyst, Shelby's Sugar Shop",Columbus, OH
Centric Consulting,Centric Consulting is not the typical consulting company. We live our core values and bring them with us in all we do for our clients and community.,Agile Business Analyst,Cincinnati, OH
Cincinnati Children's Hospital,TOTAL NUMBER OF FTEs DIRECTLY SUPERVISED: TOTAL NUMBER OF FTEs INDIRECTLY SUPERVISED: To analyze data extracted from the electronic health record (EHR) or other…,IT Business System Analyst,Cincinnati, OH
Accenture,Your Unique Place in our Global Collective. Being part of Accenture Consulting means becoming an expert at making the New happen Now.,Scientific Informatics Consultant,Cleveland, OH
Traction on Demand,Develop SQL Server based automation tools for org merge within 3 months. Achieve Salesforce Developer Certification within 3 months. Change is our middle name.,Data Specialist,Dayton, OH
Jack Entertainment,Are you the type of person who likes to work on puzzles and brain teasers? Director of Business Intelligence and Enterprise Data Warehouse (EDW).,Director of Business Intelligence & EDW,Cleveland, OH
MediSync,Occasional lifting of 5 to 20 pounds. Design- demonstrate attention to detail and efficiency. MediSync partners with tomorrow's leading medical groups.,BUSINESS INTELLIGENCE ANALYST I,Springdale, OH
JP Morgan Chase,"JPM) is a leading global financial services firm with operations worldwide. The firm is a leader in investment banking, financial services for consumers and…",CCB – Data Management - Risk Data Analyst - Vice President,Columbus, OH
Nationwide Mutual Insurance Company,"If you’re passionate about becoming a Nationwide associate and believe you have the potential to be something great, let’s talk.","Sr Analyst, Business Data Management",Columbus, OH
Medpace,"Highly organized, possess high attention to detail, deadline oriented. Medpace is a scientifically-driven, global, full-service clinical contract research…",Financial Analyst,Cincinnati, OH
Standup Wireless,"5 years of experience with reoccurring revenue product/service. 5 years of experience with business analytics. If so, StandUp Wireless wants to meet you!*.",Business Analyst,Cincinnati, OH
PatientPoint,Senior Business Intelligence & Data Science Analyst. Join the PatientPoint Business Intelligence & Data Science team in our new Cincinnati headquarters office…,Senior Business Intelligence & Data Science Analyst,Cincinnati, OH
CBIZ,"With over 100 offices and nearly 5,000 associates in major metropolitan areas and suburban cities throughout the U.S. An introduction to CBIZ culture.",Data Analytics Intern - Summer 2020,Cleveland, OH
"Dakota Consulting, Inc.","5 years data analysis and reporting experience. 3 years of supply chain management experience. Must be organized, have an eye for detail, and be able to put…",CRA Logistics Data Analyst,Dayton, OH
Luxottica Group,"Minimum 5 years’ experience in a similar role. Luxottica is a global leader in the design, manufacture and distribution of fashion, luxury and sports eyewear.",Senior Analyst Business Data,Mason, OH
Clopay Building Products,"Minimum of 5 years’ experience in engineering related business system environment, such as Product Data Management, Product Configuration, and/or ERP business…",Oracle Business Analyst,Troy, OH
Standard Textile,"2 - 5 years' experience in inventory management or supply chain role. At Standard Textile, we believe everyday experiences should be extraordinary experiences.",Supply Chain Analyst,Cincinnati, OH
General Electric Credit Union,"Partnering with cross-functional data delivery teams and technical resources to create, consolidate and prepare data and reporting which enable management to…",Data & Reporting Specialist,Blue Ash, OH
Health Management Systems,"Ability to be careful and thorough about detail. HMS makes the healthcare system work better for everyone. Each year, we save our clients billions of dollars…",IT Business Analyst,Westerville, OH
JPMorgan Chase,"As a member of our Business Analysis / Product Owner team, you'll play a crucial role in identifying, improving, and developing technology solutions that drive…",IT Product Owner/Business Analyst,Columbus, OH
Abercrombie and Fitch Co.,The Business Analyst will work within the A&F IT and business community to ensure systems meet the business requirements of the user community with emphasis on…,"Business Analyst, Concept to Customer Space",Columbus, OH
Great American Insurance Group,"Excellent analytical skills, attention to detail, and problem-solving skills. Great American Insurance Group is looking for a talented Senior Data Integrations…",Senior Data Integrations Application Analyst and Developer,Cincinnati, OH
HMS,Ability to be careful and thorough about detail. We are seeking a talented individual for a Data/Systems Business Analyst II who functions as the liaison…,IT Business Analyst II,Westerville, OH
Ohio State University Medical Center,"Patient visits to James hospital-based outpatient clinics encompasses more 380,000 annual visits at 5 clinic site locations.",Sr Business Operations Analyst,Columbus, OH
Projetech,Strong analytical skills and comfort working at both detail and conceptual levels. Candidates should apply with resume and cover letter to careers@projetech.com…,IT Business Analyst Co-op,Cincinnati, OH
"Sarnova, Inc.",The Sales & Marketing Financial Analyst is responsible for supporting the growth and financial success of Sarnova through support of the sales and product…,Sales & Marketing Financial Analyst - Sarnova,Dublin, OH
SafeAuto,"SafeAuto is a thriving insurance company based in Columbus, Ohio. For over 25 years we have continued to provide our customers with engaging customer service…",Business Analyst - Business Intelligence,Columbus, OH
JPMorgan Chase,"As a Technical Business Analyst, you'll play a crucial role in identifying, improving and developing technology solutions that drive our strategic goals.",Technology Business Analyst - Corporate Technology,Westerville, OH
Synapse Tech Services,The Business Analyst II(BA) is technically adept and highly interpersonal with limited experience and is responsible for requirements development and management…,Sr. Business Analyst II,Columbus, OH
American Electric Power,"Education and relevant experience will be used to determine appropriate salary and salary grade. Responsible for invoice processing, unvouchered liabilities,…",Fincl Ctrl Business Anlyst Assc - Financial Controls Business Analyst,New Albany, OH
AWH,"Are you a BA Leader? AWH, a 24-year old software engineering firm, is seeking a full-time business analyst (BA) to join our growing team.",Business Analyst - Digitial Products - Software Engineering Firm,Dublin, OH
VITAS Healthcare - MAIN,"Operations Performance *Business Analyst- Excel reporting . The operations performance analyst is responsible for the ongoing analysis of operational data,…",Operations Performance Business Analyst- Excel reporting,Cincinnati, OH
Honeywell,"Commercial Excellence Data Analyst Summer Co-op. Join a team recognized for leadership, innovation and diversity. The future is what you make it.",Commercial Excellence Data Analyst Summer Co-op,Mason, OH
VITAS Healthcare,Why VITAS Healthcare and What Do They Offer Me? VITAS Healthcare is the nation’s leading provider of end of life care. Cancer and/or critical illness benefit.,Operations Performance Business Analyst-Excel Reporting,Cincinnati, OH
ProMedica,"At Paramount, we offer insurance to both large and small groups and also cater to Medicare (Paramount Elite) subscribers in northwest Ohio and southeast…",HEDIS Data Analyst - Quality Improvement - Full Time - Days,Maumee, OH
Chase,Digital Workforce is a high-visibility internal consulting team and Center of Excellence (CoE) supporting Consumer and Community Bank (CCB) Operations.,Digital Workforce Process Engineering Analyst I,Columbus, OH
Sense Corp,Minimum of 3 years of work experience required. Serves as a workstream lead for Public Sector projects with primary project responsibilities such as leading the…,Lead Functional Analyst,Columbus, OH
Sense Corp,Minimum of 3 years of work experience required. Serves as an analyst for Public Sector projects with primary project responsibilities such as documenting…,Functional Analyst Public Sector,Columbus, OH
Marathon Petroleum Corporation,The company operates the nation's largest refining system with more than 3 million barrels per day of crude oil capacity across 16 refineries.,IT Business Analyst - Tax Applications,Findlay, OH
Passion Growers,Analyst Position in Fresh Flower Industry*. Miami fresh flower company is looking for a dynamic individual with experience in retail analytics and/or…,Business Analyst/Category Manager,Cincinnati, OH
JP Morgan Chase,"JPM) is a leading global financial services firm with assets of $2.6 trillion and operations worldwide. The firm is a leader in investment banking, financial…","Agile Product Owner, Business Analyst, Office of the General Counsel - AVP",Columbus, OH
Marathon Petroleum Corporation,The company operates the nation's largest refining system with more than 3 million barrels per day of crude oil capacity across 16 refineries.,Business Analyst (Legal),Findlay, OH
Thermo Fisher Scientific,"SAP Business Analyst MM/PP & SD. The SAP Business Analyst is responsible for assessing, estimating, supporting and managing the effective and efficient delivery…",SAP Business Analyst,Cincinnati, OH
Chase Bank,Minimum of 3 years WFM experience with proven proficiency in eWFM forecasting and/or scheduling functions preferred. Partner with Workforce Management Teams.,Business Operations Analyst (WFM Admin),Westerville, OH
Western & Southern Financial Group,Must demonstrate strong attention to detail with excellent organizational skills. Answers inquiries primarily through telephone communications with a high level…,Benefits Analyst,Cincinnati, OH
Council on Aging of Southwestern Ohio,Demonstrate impeccable attention to detail. Council on Aging of Southwestern Ohio (COA) is a nonprofit organization dedicated to enhancing quality of life for…,Business Intelligence Analyst,Cincinnati, OH
Vana Solutions,"Vana Solutions, LLC is an information technology services company headquartered in Beavercreek, Ohio. Vana Solutions delivers technical solutions supporting…",Business Analyst,Beavercreek, OH
The E.W. Scripps Company,"The SEM Analyst manages all aspects of executing high profile and complex clients’ search media campaigns, including initial planning, implementation,…",SEM Analyst,Cincinnati, OH
Conduent,"Conduent is the world's largest provider of diversified business process services with leading capabilities in transaction processing, automation, analytics and…",Reporting Intern (Excel & Business Objects),Columbus, OH
Fifth Third Bank,Minimum 3 years data management experience; Make banking a Fifth Third better®. We connect great people to great opportunities.,"Senior Analyst, Master Data Management",Cincinnati, OH
PNC,"At PNC, our people are our greatest differentiator and competitive advantage in the markets we serve. We are all united in delivering the best experience for…",Business Analyst Specialist Sr – IT,Brecksville, OH
Park National Bank,"Design, create and distribute operational and strategic reporting solutions that allow the organization to analyze and measure performance;",Business Intelligence Analyst,Newark, OH
Spectrum,"Detail oriented, self-motivated, proactive and results driven. This position leads supports development and analysis of new Credit Services Services strategies,…",Credit Services Analyst - SQL,Columbus, OH
Gensuite LLC,Innovate with Gensuite as an Associate Business Analyst. Do you want to innovate the future? At Gensuite we innovate the future every day!,Associate Business Analyst,Cincinnati, OH
Avani Technology Solutions Inc,"Model or analysis specifications,analytical and business curiosity. Ability to translate business need into model or analysis specifications.",Analytics Business Analyst,Columbus, OH
"Dayton Physicians, LLC","The Business Intelligence (BI) Analyst is essential in helping Dayton Physicians, LLC gain insight into clinical and business problems, which will be solved…",Business Intelligence Analyst,Vandalia, OH
PACCAR,We are looking for a result-oriented person – the kind of contributor who is willing to get into the details and wants to make a big difference for our business…,Associate Business Technical Analyst,Chillicothe, OH
Fifth Third Bank,"Minimum 3 years data management finance, audit or risk experience. Demonstrated process thinking and detail orientation. Make banking a Fifth Third better®.","14685 - Sr. Analyst, Data Quality",Cincinnati, OH
Aruna IT Corp,5 years experience creating graphical representations of complex business processes. 5 years experience facilitating workshops for requirements gathering.,Sr. Business Analyst with Power BI,Columbus, OH
coty,"Minimum 3 year CPG analytical experience in sales, category management or retail. SALES ANALYST – Regional Field Sales. 4 year Bachelor Degree, MBA a plus.",Analyst - Field Sales,Cincinnati, OH
Sherwin-Williams,Ensure proper coordination between the IT organization and process owners by defining conceptual and logical levels of detail in the business process models.,Lead IT Business Analyst (BRM),Cleveland, OH
The E.W. Scripps Company,"Scripps Company, an enterprise media company, is seeking a Lead Analyst, Data Management. The individual will play a key role in executing the company’s data…","Lead Analyst, Data Management",Cincinnati, OH
Fifth Third Bank,Demonstrated process thinking and detail orientation. Make banking a Fifth Third better®. We connect great people to great opportunities.,Director - Data & Analytics - MDM Development,Cincinnati, OH
AML RightSource,The Developer/Business Analyst will focus on optimizing operational performance through understanding business needs and identifying how best to meet them.,Business Analyst/Developer,Cleveland, OH
"Wright-Patterson AFB, OH","Components of the online application are as follows: Essay Questions (goals, experiences, and skills relevant to the opportunity).",Explainable Artificial Intelligence and Topological Data Analysis (Full-Time),Wright-Patterson AFB, OH
mercer,"We’re Mercer - a global consulting leader in health, wealth and career. Mercer has more than 22,000 colleagues based in over 40 countries.",WEALTH RETIREMENT ACTUARIAL ANALYST - COLUMBUS - COLLEGE PROGRAM 2020,Columbus, OH
Trimble Inc.,Do you have a passion for technology? Are you experienced in working closely with external customers throughout a software implementation and enjoy traveling?,Technical Business Analyst - SaaS Implementations,Mayfield Heights, OH
Epsilon,"Acute attention to detail (QA/QC). The Analytic Consulting Group partners with internal and external clients and data providers, leveraging predictive analytics…",Senior Marketing Data Analyst,Cincinnati, OH
"Wright-Patterson AFB, OH","Components of the online application are as follows: Essay Questions (goals, experiences, and skills relevant to the opportunity).",Explainable Artificial Intelligence and Topological Data Analysis (Part-Time),Wright-Patterson AFB, OH
UC Health,Responsible for implementing and supporting designated software applications in accordance with departmental standards and procedures.,IT Epic Ambulatory Application Analyst - UC Health Business Center,Cincinnati, OH
KPMG,"Known for being a great place to work and build a career, KPMG provides audit, tax and advisory services for organizations in today's most important industries.","Senior Associate, Federal Data Analyst",Columbus, OH
Chase Bank,Metrics & target reporting and 3) root cause analysis and partnerships with the business to solution opportunities. The primary focus of this role will be:,Business Process Analyst II-Analysis & Reporting,Columbus, OH
Mercy Health,Thank you for considering a career at Mercy Health! This is what we were meant to do - Together! Performs operational focused analytics to provide industry…,Business Operations Analyst/ERP Analyst,Cincinnati, OH
